70
0 2 4
47 61 59
47 62 26
47 63 38
47 64 18
47 65 14
47 66 17
47 67 0
47 68 34
48 0 28
48 2 61
48 3 5
48 6 12
48 7 42
48 8 45
48 9 50
48 10 39
48 11 0
48 12 6
48 13 51
48 15 13
48 18 30
48 19 29
48 20 63
48 21 24
48 23 38
48 24 23
48 25 49
48 26 47
48 29 34
48 30 32
48 31 41
48 32 31
48 35 19
48 36 48
48 37 57
48 38 53
48 40 21
48 42 26
48 43 46
48 44 37
48 45 68
48 46 2
48 48 66
48 49 69
48 50 44
48 51 10
48 52 4
48 53 67
48 55 58
48 56 17
48 57 11
48 58 15
48 60 33
48 62 62
48 63 14
48 64 3
48 65 18
48 66 1
48 67 7
48 68 64
48 69 22
49 0 8
49 1 57
49 2 48
49 3 6
49 4 54
49 5 10
49 6 1
49 7 26
49 8 61
49 13 18
49 15 60
49 18 37
49 19 20
49 20 53
49 21 32
49 22 16
49 23 19
49 25 33
49 26 42
49 27 41
49 28 30
49 33 56
49 34 65
49 35 12
49 38 62
49 39 39
49 42 43
49 43 52
49 44 22
49 45 27
49 46 36
49 48 31
49 51 3
49 53 7
49 54 58
49 55 59
49 56 0
49 57 45
49 58 49
49 59 25
49 60 35
49 61 66
49 62 2
49 63 34
49 64 15
49 66 11
49 67 5
49 68 17
49 69 50
50 0 67
50 1 64
50 3 13
50 4 0
50 5 1
50 6 55
50 7 50
50 8 66
50 10 33
50 12 31
50 14 19
50 16 65
50 17 21
50 18 18
50 21 56
50 22 35
50 24 24
50 26 11
50 28 6
50 30 57
50 31 4
50 33 40
50 34 17
50 35 69
50 36 8
50 37 32
50 39 48
50 40 30
50 41 52
50 42 7
50 43 16
50 44 3
50 45 2
50 46 9
50 47 37
50 48 5
50 49 61
50 50 41
50 51 14
50 54 15
50 55 54
50 57 62
50 59 53
50 61 68
50 62 36
50 64 10
50 65 60
50 66 23
50 69 27
51 0 30
51 1 53
51 2 60
51 5 39
51 6 50
51 8 56
51 9 9
51 10 38
51 11 1
51 12 42
51 13 6
51 14 31
51 15 21
51 16 66
51 17 48
51 19 0
51 24 36
51 25 59
51 26 44
51 27 5
51 28 8
51 29 25
51 30 23
51 31 27
51 33 41
51 35 40
51 36 20
51 37 49
51 38 10
51 39 28
51 40 57
51 43 26
51 44 18
51 45 11
51 46 55
51 47 61
51 49 15
51 52 32
51 53 2
51 54 43
51 56 54
51 57 14
51 60 17
51 61 62
51 62 52
51 63 63
51 65 33
51 68 22
52 0 36
52 1 69
52 2 62
52 4 25
52 5 6
52 7 65
52 8 59
52 9 55
52 10 37
52 11 5
52 13 54
52 14 44
52 15 46
52 16 14
52 17 30
52 19 48
52 20 4
52 21 11
52 22 10
52 23 32
52 24 39
52 25 20
52 26 9
52 27 17
52 28 29
52 29 51
52 30 43
52 31 63
52 34 3
52 35 42
52 37 40
52 38 15
52 40 66
52 41 8
52 42 1
52 43 18
52 44 13
52 45 57
52 47 27
52 49 38
52 50 26
52 52 47
52 53 31
52 55 16
52 56 52
52 57 33
52 67 28
52 69 24
53 0 15
53 4 69
53 5 25
53 6 3
53 7 46
53 8 58
53 10 19
53 11 12
53 12 20
53 13 43
53 15 59
53 16 7
53 17 66
53 19 55
53 20 23
53 21 62
53 22 18
53 24 11
53 25 24
53 27 53
53 28 68
53 29 8
53 30 64
53 33 36
53 35 1
53 37 35
53 39 2
53 40 9
53 41 61
53 42 21
53 43 6
53 45 32
53 46 34
53 47 57
53 48 47
53 49 33
53 50 31
53 51 45
53 53 50
53 54 29
53 55 38
53 57 63
53 58 40
53 61 41
53 62 42
53 63 30
53 64 44
53 65 5
53 67 27
53 68 51
53 69 49
54 0 33
54 1 10
54 2 31
54 3 43
54 5 34
54 6 15
54 8 38
54 9 32
54 10 20
54 11 44
54 12 24
54 13 63
54 14 47
54 15 4
54 17 35
54 18 50
54 19 46
54 20 27
54 22 0
54 23 58
54 24 67
54 25 60
54 27 42
54 28 1
54 30 25
54 31 55
54 32 64
54 33 69
54 35 65
54 36 66
54 38 11
54 39 12
54 43 9
54 45 61
54 46 19
54 49 16
54 50 2
54 52 39
54 53 52
54 56 8
54 57 68
54 58 30
54 59 23
54 61 17
54 62 40
54 63 22
54 68 6
54 69 18
55 1 68
55 2 32
55 5 44
55 6 46
55 7 40
55 8 37
55 9 61
55 10 3
55 11 64
55 12 49
55 13 7
55 14 34
55 15 62
55 16 59
55 19 58
55 20 47
55 21 27
55 22 19
55 24 0
55 25 13
55 26 23
55 27 69
55 29 2
55 30 56
55 31 15
55 32 42
55 33 48
55 34 31
55 35 10
55 38 66
55 40 43
55 41 9
55 42 50
55 43 12
55 44 65
55 45 17
55 46 30
55 47 67
55 48 36
55 49 52
55 50 5
55 52 35
55 54 39
55 59 16
55 60 51
55 61 28
55 62 4
55 63 11
55 65 29
55 66 33
55 67 41
55 68 54
55 69 55
56 0 45
56 4 14
56 5 43
56 6 2
56 9 23
56 10 17
56 11 39
56 13 28
56 14 15
56 16 55
56 17 51
56 19 11
56 20 54
56 22 4
56 23 53
56 24 56
56 25 46
56 27 9
56 28 42
56 29 13
56 31 66
56 32 57
56 33 29
56 34 48
56 35 36
56 36 65
56 37 30
56 38 0
56 39 69
56 41 40
56 42 44
56 43 63
56 45 1
56 48 20
56 49 6
56 50 21
56 51 58
56 52 18
56 53 24
56 54 32
56 55 49
56 56 61
56 58 47
56 59 10
56 60 60
56 62 22
56 63 35
56 64 50
56 66 7
56 67 64
56 68 12
56 69 59
57 2 6
57 3 22
57 9 69
57 10 56
57 12 58
57 13 20
57 14 39
57 15 41
57 19 26
57 20 57
57 22 37
57 24 60
57 26 32
57 27 49
57 28 61
57 29 38
57 30 47
57 31 35
57 33 33
57 34 29
57 35 2
57 36 46
57 38 25
57 43 7
57 44 64
57 45 9
57 46 14
57 47 21
57 49 13
57 50 1
57 52 45
57 53 23
57 54 8
57 57 5
57 60 3
57 61 0
57 62 27
57 64 63
57 65 15
57 67 66
57 68 44
57 69 68
58 0 26
58 1 9
58 2 50
58 3 16
58 4 53
58 6 57
58 8 60
58 9 56
58 10 13
58 11 8
58 13 55
58 15 61
58 16 48
58 19 64
58 21 28
58 22 68
58 23 3
58 24 32
58 25 37
58 26 10
58 27 44
58 29 1
58 31 45
58 32 20
58 33 15
58 34 30
58 35 47
58 37 58
58 38 35
58 39 24
58 40 2
58 41 4
58 42 59
58 43 41
58 44 19
58 45 38
58 46 49
58 48 51
58 49 31
58 51 54
58 52 43
58 53 18
58 57 67
58 58 6
58 59 65
58 61 69
58 63 46
58 64 17
58 65 23
58 66 29
58 67 12
58 68 21
58 69 14
59 1 33
59 2 42
59 3 32
59 5 38
59 7 12
59 8 28
59 10 66
59 11 19
59 13 10
59 14 62
59 16 0
59 17 13
59 18 55
59 19 24
59 21 37
59 22 17
59 24 44
59 25 67
59 26 1
59 27 57
59 29 49
59 30 26
59 31 52
59 32 23
59 33 14
59 34 60
59 35 35
59 36 5
59 37 29
59 39 59
59 40 25
59 41 27
59 42 54
59 43 15
59 45 51
59 46 6
59 47 18
59 49 34
59 53 63
59 54 16
59 55 64
59 56 31
59 57 7
59 59 11
59 60 69
59 61 3
59 62 43
59 63 39
59 64 20
59 65 4
59 66 58
59 67 21
59 68 9
60 0 1
60 2 3
60 3 33
60 5 20
60 8 31
60 10 34
60 11 65
60 12 43
60 15 48
60 16 40
60 19 22
60 23 30
60 24 8
60 25 21
60 27 7
60 28 41
60 29 10
60 30 36
60 31 47
60 32 4
60 33 57
60 34 62
60 35 53
60 36 69
60 37 68
60 39 25
60 40 5
60 41 16
60 42 15
60 45 56
60 46 44
60 47 24
60 48 2
60 49 35
60 50 12
60 52 50
60 53 59
60 54 51
60 55 27
60 56 55
60 57 9
60 58 37
60 62 64
60 64 6
60 65 45
60 66 49
60 67 42
60 68 66
60 69 46
61 0 34
61 1 41
61 4 48
61 7 20
61 8 43
61 9 45
61 11 9
61 12 5
61 13 39
61 14 61
61 15 8
61 19 57
61 21 67
61 22 53
61 25 44
61 27 58
61 28 13
61 29 62
61 31 14
61 32 46
61 33 2
61 34 33
61 35 29
61 36 21
61 37 7
61 40 0
61 41 30
61 42 47
61 43 51
61 44 25
61 45 54
61 46 64
61 47 32
61 48 1
61 49 42
61 50 18
61 51 22
61 52 49
61 53 68
61 54 19
61 55 26
61 58 27
61 59 66
61 62 15
61 63 52
61 64 60
61 65 38
61 66 24
61 67 17
61 69 36
62 1 37
62 2 11
62 4 66
62 5 27
62 6 58
62 7 9
62 8 24
62 9 51
62 10 65
62 11 22
62 13 36
62 16 35
62 17 26
62 18 59
62 19 52
62 20 10
62 21 7
62 23 21
62 24 57
62 26 31
62 27 33
62 28 5
62 29 60
62 30 12
62 31 40
62 32 30
62 34 20
62 37 54
62 38 48
62 39 19
62 40 1
62 41 34
62 42 32
62 43 39
62 44 8
62 45 41
62 47 13
62 48 45
62 49 0
62 50 43
62 52 69
62 53 38
62 54 28
62 59 47
62 61 15
62 64 53
62 65 3
62 66 6
62 67 67
62 68 62
63 1 39
63 2 68
63 3 34
63 5 59
63 6 7
63 7 31
63 10 47
63 12 16
63 13 48
63 15 26
63 16 60
63 17 46
63 18 11
63 19 27
63 20 6
63 22 12
63 23 43
63 24 21
63 25 19
63 26 69
63 27 56
63 28 67
63 29 3
63 30 13
63 31 42
63 32 14
63 33 45
63 34 35
63 35 28
63 36 51
63 37 33
63 38 30
63 39 0
63 41 29
63 42 8
63 45 18
63 46 38
63 48 65
63 49 41
63 50 20
63 52 61
63 54 22
63 56 63
63 58 9
63 59 5
63 60 64
63 61 44
63 62 53
63 63 57
63 64 54
63 65 66
63 66 36
63 67 25
64 0 38
64 1 26
64 2 65
64 3 0
64 6 48
64 8 63
64 9 11
64 10 7
64 11 4
64 12 68
64 13 66
64 14 2
64 15 55
64 16 64
64 17 19
64 18 14
64 19 53
64 21 15
64 22 31
64 23 12
64 25 27
64 26 16
64 27 1
64 28 62
64 29 42
64 30 54
64 31 23
64 32 8
64 34 59
64 35 46
64 37 9
64 39 30
64 41 50
64 42 25
64 44 5
64 45 69
64 47 44
64 49 58
64 50 34
64 52 28
64 56 36
64 57 18
64 58 45
64 59 3
64 60 24
64 61 60
64 62 56
64 63 33
64 64 32
64 68 39
65 0 4
65 2 37
65 6 25
65 7 14
65 8 55
65 9 31
65 10 41
65 14 67
65 17 36
65 18 60
65 22 47
65 23 13
65 24 1
65 25 8
65 26 26
65 27 68
65 29 6
65 30 17
65 31 24
65 32 27
65 33 34
65 35 59
65 37 15
65 38 54
65 39 53
65 40 3
65 41 48
65 46 18
65 47 49
65 48 28
65 50 33
65 53 43
65 54 45
65 55 52
65 56 69
65 57 56
65 59 38
65 60 12
65 62 44
65 64 5
65 65 39
65 66 32
65 67 29
65 68 46
65 69 66
66 0 68
66 1 20
66 2 10
66 5 35
66 6 45
66 8 9
66 9 42
66 10 1
66 11 29
66 13 33
66 15 6
66 16 58
66 19 69
66 20 60
66 22 32
66 24 28
66 29 48
66 30 53
66 31 44
66 34 57
66 36 0
66 37 59
66 38 21
66 40 8
66 41 37
66 43 2
66 47 23
66 49 22
66 50 3
66 51 43
66 53 30
66 54 24
66 55 61
66 57 13
66 58 17
66 62 25
66 63 18
66 65 52
66 66 38
66 67 63
67 0 35
67 2 55
67 3 63
67 4 4
67 5 66
67 7 36
67 10 16
67 11 48
67 12 2
67 13 15
67 14 38
67 15 23
67 16 68
67 17 11
67 18 25
67 19 51
67 20 40
67 21 14
67 22 64
67 23 28
67 24 26
67 25 32
67 26 22
67 27 61
67 29 56
67 30 49
67 31 53
67 34 46
67 35 62
67 36 60
67 38 29
67 42 67
67 44 31
67 46 45
67 47 30
67 48 69
67 49 57
67 50 42
67 51 44
67 54 13
67 55 21
67 56 12
67 57 65
67 58 8
67 59 58
67 60 43
67 61 47
67 62 9
67 64 33
67 66 27
67 67 52
67 69 41
68 1 61
68 2 29
68 3 18
68 4 6
68 5 26
68 7 68
68 8 3
68 9 41
68 10 25
68 11 14
68 12 57
68 14 37
68 16 33
68 17 34
68 18 23
68 20 49
68 22 58
68 23 39
68 25 35
68 26 52
68 27 45
68 28 27
68 29 32
68 30 2
68 32 1
68 34 12
68 37 28
68 38 22
68 39 66
68 40 11
68 41 67
68 42 63
68 44 43
68 45 65
68 46 0
68 48 13
68 49 24
68 52 8
68 53 15
68 56 10
68 57 51
68 58 4
68 59 9
68 60 62
68 61 64
68 62 16
68 63 54
68 64 21
68 65 7
68 66 19
68 67 56
68 68 38
68 69 30
69 0 22
69 2 13
69 3 45
69 4 58
69 5 8
69 8 49
69 9 34
69 10 53
69 12 56
69 13 24
69 14 33
69 16 61
69 17 68
69 18 40
69 21 21
69 22 52
69 24 7
69 27 62
69 28 50
69 29 43
69 30 27
69 31 28
69 32 11
69 33 30
69 34 32
69 35 57
69 36 12
69 37 36
69 42 48
69 44 51
69 45 6
69 47 47
69 48 15
69 50 69
69 51 66
69 52 60
69 53 17
69 54 9
69 55 1
69 56 44
69 58 5
69 59 41
69 60 4
69 61 10
69 63 64
69 64 23
69 65 19
69 66 54
69 67 55
69 69 63
